key,kind,report_month,values
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-02,NXTMH/FI4000102678|NXTMS/FI4000102678
PETR,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-02,PETR/SE0005095643|PETR PREF/SE0005034725
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-02,SAVOH/FI4000123096|SAVOS/FI4000123096
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-03,ADDV A/SE0001306119|ADDV B/SE0007464862
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-03,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-03,PRIME/SE0006422309|PRIME PREF B/SE0006422317
STAR,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-03,STAR A/SE0007158928|STAR B/SE0005992831
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-03,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ZETA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-03,ZETA/SE0001105511|ZETA PREF/SE0008966048
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-03,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-03,ALM/SE0000540163|ALM PREF/SE0004109627
CLEAN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-03,CLEAN/FI4000092523|CLEANT A/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-03,NXTMH/FI4000102678|NXTMS/FI4000102678
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-03,SAVOH/FI4000123096|SAVOS/FI4000123096
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-04,ADDV A/SE0001306119|ADDV B/SE0007464862
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-04,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-04,PRIME/SE0006422309|PRIME PREF B/SE0006422317
STAR,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-04,STAR A/SE0007158928|STAR B/SE0005992831
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-04,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ZETA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-04,ZETA/SE0001105511|ZETA PREF/SE0008966048
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-04,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-04,ALM/SE0000540163|ALM PREF/SE0004109627
CLEAN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-04,CLEAN/FI4000092523|CLEANT A/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-04,NXTMH/FI4000102678|NXTMS/FI4000102678
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-04,SAVOH/FI4000123096|SAVOS/FI4000123096
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-05,ADDV A/SE0001306119|ADDV B/SE0007464862
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-05,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-05,PRIME/SE0006422309|PRIME PREF B/SE0006422317
SDIP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-05,SDIP B/SE0003756758|SDIP PREF/SE0006758348
STAR,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-05,STAR A/SE0007158928|STAR B/SE0005992831
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-05,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ZETA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-05,ZETA/SE0001105511|ZETA PREF/SE0008966048
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-05,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-05,ALM/SE0000540163|ALM PREF/SE0004109627
CLEAN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-05,CLEAN/FI4000092523|CLEANT A/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-05,NXTMH/FI4000102678|NXTMS/FI4000102678
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-05,SAVOH/FI4000123096|SAVOS/FI4000123096
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-06,ADDV A/SE0001306119|ADDV B/SE0007464862
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-06,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-06,PRIME/SE0006422309|PRIME PREF B/SE0006422317
SDIP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-06,SDIP B/SE0003756758|SDIP PREF/SE0006758348
STAR,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-06,STAR A/SE0007158928|STAR B/SE0005992831
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-06,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ZETA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-06,ZETA/SE0001105511|ZETA PREF/SE0008966048
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-06,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-06,ALM/SE0000540163|ALM PREF/SE0004109627
CLEAN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-06,CLEAN/FI4000092523|CLEANT A/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-06,NXTMH/FI4000102678|NXTMS/FI4000102678
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-06,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-06,SAVOH/FI4000123096|SAVOHN0117/FI4000266671|SAVOS/FI4000123096
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-07,ADDV A/SE0001306119|ADDV B/SE0007464862
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-07,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-07,PRIME/SE0006422309|PRIME PREF B/SE0006422317
SDIP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-07,SDIP B/SE0003756758|SDIP PREF/SE0006758348
STAR,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-07,STAR A/SE0007158928|STAR B/SE0005992831
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-07,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ZETA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-07,ZETA/SE0001105511|ZETA PREF/SE0008966048
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-07,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-07,ALM/SE0000540163|ALM PREF/SE0004109627
CLEAN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-07,CLEAN/FI4000092523|CLEANT A/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-07,NXTMH/FI4000102678|NXTMS/FI4000102678
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-07,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-07,SAVOH/FI4000123096|SAVOS/FI4000123096
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-08,ADDV A/SE0001306119|ADDV B/SE0007464862
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-08,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-08,PRIME/SE0006422309|PRIME PREF B/SE0006422317
SDIP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-08,SDIP B/SE0003756758|SDIP PREF/SE0006758348
STAR,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-08,STAR A/SE0007158928|STAR B/SE0005992831
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-08,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ZETA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-08,ZETA/SE0001105511|ZETA PREF/SE0008966048
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-08,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-08,ALM/SE0000540163|ALM PREF/SE0004109627
CLEAN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-08,CLEAN/FI4000092523|CLEANT A/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-08,NXTMH/FI4000102678|NXTMS/FI4000102678
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-08,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-08,SAVOH/FI4000123096|SAVOS/FI4000123096
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-09,ADDV A/SE0001306119|ADDV B/SE0007464862
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-09,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-09,PRIME/SE0006422309|PRIME PREF B/SE0006422317
SDIP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-09,SDIP B/SE0003756758|SDIP PREF/SE0006758348
STAR,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-09,STAR A/SE0007158928|STAR B/SE0005992831
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-09,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ZETA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-09,ZETA/SE0001105511|ZETA PREF/SE0008966048
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-09,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-09,ALM/SE0000540163|ALM PREF/SE0004109627
CLEAN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-09,CLEAN/FI4000092523|CLEANT A/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-09,NXTMH/FI4000102678|NXTMS/FI4000102678
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-09,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-09,SAVOH/FI4000123096|SAVOS/FI4000123096
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-10,ADDV A/SE0001306119|ADDV B/SE0007464862
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-10,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-10,PRIME/SE0006422309|PRIME PREF B/SE0006422317
SDIP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-10,SDIP B/SE0003756758|SDIP PREF/SE0006758348
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-10,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ZETA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-10,ZETA/SE0001105511|ZETA PREF/SE0008966048
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-10,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-10,ALM/SE0000540163|ALM PREF/SE0004109627
CLEAN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-10,CLEAN/FI4000092523|CLEANT A/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-10,NXTMH/FI4000102678|NXTMS/FI4000102678
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-10,QUART/SE0009697204|QUART PREF/SE0009697212
SBB,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-10,SBB B/SE0009554454|SBB PREF/SE0009580715
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-10,SAVOH/FI4000123096|SAVOS/FI4000123096
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-11,ADDV A/SE0001306119|ADDV B/SE0007464862
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-11,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-11,PRIME/SE0006422309|PRIME PREF B/SE0006422317
SDIP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-11,SDIP B/SE0003756758|SDIP PREF/SE0006758348
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-11,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ZETA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-11,ZETA/SE0001105511|ZETA PREF/SE0008966048
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-11,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-11,ALM/SE0000540163|ALM PREF/SE0004109627
CLEAN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-11,CLEAN/FI4000092523|CLEANT A/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-11,NXTMH/FI4000102678|NXTMS/FI4000102678
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-11,QUART/SE0009697204|QUART PREF/SE0009697212
SBB,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-11,SBB B/SE0009554454|SBB PREF/SE0009580715
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-11,SAVOH/FI4000123096|SAVOS/FI4000123096
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-12,ADDV A/SE0001306119|ADDV B/SE0007464862
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-12,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-12,PRIME/SE0006422309|PRIME PREF B/SE0006422317
SDIP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-12,SDIP B/SE0003756758|SDIP PREF/SE0006758348
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-12,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-12,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-12,ALM/SE0000540163|ALM PREF/SE0004109627
LOUD,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-12,LOUD/FI4000092523|LOUDS/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-12,NXTMH/FI4000102678|NXTMS/FI4000102678
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-12,QUART/SE0009697204|QUART PREF/SE0009697212
SBB,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-12,SBB B/SE0009554454|SBB PREF/SE0009580715
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2017-12,SAVOH/FI4000123096|SAVOS/FI4000123096
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-01,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-01,PRIME/SE0006422309|PRIME PREF B/SE0006422317
SDIP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-01,SDIP B/SE0003756758|SDIP PREF/SE0006758348
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-01,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-01,ADDV A/SE0001306119|ADDV B/SE0007464862
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-01,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-01,ALM/SE0000540163|ALM PREF/SE0004109627
LOUD,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-01,LOUD/FI4000092523|LOUDS/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-01,NXTMH/FI4000102678|NXTMS/FI4000102678
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-01,QUART/SE0009697204|QUART PREF/SE0009697212
SBB,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-01,SBB B/SE0009554454|SBB PREF/SE0009580715
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-01,SAVOH/FI4000123096|SAVOS/FI4000123096
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-02,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-02,PRIME/SE0006422309|PRIME PREF B/SE0006422317
SBB,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-02,SBB B/SE0009554454|SBB PREF/SE0009580715
SDIP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-02,SDIP B/SE0003756758|SDIP PREF/SE0006758348
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-02,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-02,ADDV A/SE0001306119|ADDV B/SE0007464862
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-02,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-02,ALM/SE0000540163|ALM PREF/SE0004109627
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-02,BONEH/FI4000260583|BONES/FI4000260583
LOUD,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-02,LOUD/FI4000092523|LOUDS/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-02,NXTMH/FI4000102678|NXTMS/FI4000102678
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-02,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-02,SAVOH/FI4000123096|SAVOS/FI4000123096
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-03,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-03,PRIME/SE0006422309|PRIME PREF B/SE0006422317
SBB,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-03,SBB B/SE0009554454|SBB PREF/SE0009580715
SDIP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-03,SDIP B/SE0003756758|SDIP PREF/SE0006758348
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-03,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-03,ADDV A/SE0001306119|ADDV B/SE0007464862
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-03,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-03,ALM/SE0000540163|ALM PREF/SE0004109627
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-03,BONEH/FI4000260583|BONES/FI4000260583
LOUD,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-03,LOUD/FI4000092523|LOUDS/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-03,NXTMH/FI4000102678|NXTMS/FI4000102678
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-03,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-03,SAVOH/FI4000123096|SAVOS/FI4000123096
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-04,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-04,PRIME/SE0006422309|PRIME PREF B/SE0006422317
SBB,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-04,SBB B/SE0009554454|SBB PREF/SE0009580715
SDIP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-04,SDIP B/SE0003756758|SDIP PREF/SE0006758348
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-04,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-04,ADDV A/SE0001306119|ADDV B/SE0007464862
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-04,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-04,ALM/SE0000540163|ALM PREF/SE0004109627
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-04,BONEH/FI4000260583|BONES/FI4000260583
LOUD,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-04,LOUD/FI4000092523|LOUDS/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-04,NXTMH/FI4000102678|NXTMS/FI4000102678
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-04,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-04,SAVOH/FI4000123096|SAVOS/FI4000123096
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-05,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-05,PRIME/SE0006422309|PRIME PREF B/SE0006422317
SBB,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-05,SBB B/SE0009554454|SBB PREF/SE0009580715
SDIP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-05,SDIP B/SE0003756758|SDIP PREF/SE0006758348
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-05,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-05,ADDV A/SE0001306119|ADDV B/SE0007464862
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-05,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-05,ALM/SE0000540163|ALM PREF/SE0004109627
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-05,BONEH/FI4000260583|BONES/FI4000260583
LOUD,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-05,LOUD/FI4000092523|LOUDS/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-05,NXTMH/FI4000102678|NXTMS/FI4000102678
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-05,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-05,SAVOH/FI4000123096|SAVOS/FI4000123096
AMAST,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-06,AMAST/SE0005034550|AMAST PREF/SE0005933322
PRIME,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-06,PRIME/SE0006422309|PRIME PREF B/SE0006422317
SBB,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-06,SBB B/SE0009554454|SBB PREF/SE0009580715
SDIP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-06,SDIP B/SE0003756758|SDIP PREF/SE0006758348
TOBIN,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-06,TOBIN/SE0006026985|TOBIN PREF/SE0006117487
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-06,ADDV A/SE0001306119|ADDV B/SE0007464862
AGORA,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-06,AGORA B/SE0007158456|AGORA PREF/SE0007186283
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-06,ALM/SE0000540163|ALM PREF/SE0004109627
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-06,BONEH/FI4000260583|BONES/FI4000260583
LOUD,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-06,LOUD/FI4000092523|LOUDS/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-06,NXTMH/FI4000102678|NXTMS/FI4000102678
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2018-06,QUART/SE0009697204|QUART PREF/SE0009697212
